--------------
C:\Users\mcmar\source\repos\betting\Betting\bin\Release>Betting.exe -u -e --league=Championship -y=2018 -r=9 > ..\..\..\OutputData\dataII1Championship.txt
--------------



 R2 values  1 0.63, X 0.48, 2 0.30 metric 5609 

 R2 values  1 0.69, X 0.63, 2 0.17 metric 3335 

 R2 values  1 0.57, X 0.73, 2 0.00 metric 2383 

 R2 values  1 0.57, X 0.62, 2 0.05 metric 3322 

 R2 values  1 0.65, X 0.54, 2 0.10 metric 2357 

 R2 values  1 0.67, X 0.45, 2 0.28 metric 8118 

 R2 values  1 0.64, X 0.65, 2 0.11 metric 3336 

 R2 values  1 0.82, X 0.68, 2 0.26 metric 5610 

 R2 values  1 0.70, X 0.59, 2 0.03 metric 2372 

 R2 values  1 0.46, X 0.42, 2 0.02 metric 2384 

 R2 values  1 0.67, X 0.44, 2 0.13 metric 8119 

 R2 values  1 0.47, X 0.50, 2 0.05 metric 3337 

 R2 values  1 0.64, X 0.65, 2 0.00 metric 3323 

 R2 values  1 0.63, X 0.50, 2 0.18 metric 5611 

 R2 values  1 0.50, X 0.48, 2 0.10 metric 2358 

 R2 values  1 0.56, X 0.42, 2 0.03 metric 2385 

 R2 values  1 0.56, X 0.68, 2 0.05 metric 3338 

 R2 values  1 0.51, X 0.53, 2 0.08 metric 3324 

 R2 values  1 0.63, X 0.44, 2 0.23 metric 5612 

 R2 values  1 0.61, X 0.62, 2 0.01 metric 2373 

 R2 values  1 0.89, X 0.82, 2 0.24 metric 8120 

 R2 values  1 0.41, X 0.34, 2 0.04 metric 2386 

 R2 values  1 0.59, X 0.48, 2 0.08 metric 3339 

 R2 values  1 0.53, X 0.40, 2 0.21 metric 5613 

 R2 values  1 0.54, X 0.62, 2 0.03 metric 2374 

 R2 values  1 0.59, X 0.56, 2 0.10 metric 2359 

 R2 values  1 0.74, X 0.63, 2 0.08 metric 8121 

 R2 values  1 0.55, X 0.56, 2 0.03 metric 3325 

 R2 values  1 0.77, X 0.81, 2 0.12 metric 3340 

 R2 values  1 0.54, X 0.53, 2 0.06 metric 2375 

 R2 values  1 0.78, X 0.69, 2 0.16 metric 2360 

 R2 values  1 0.60, X 0.46, 2 0.03 metric 3326 

 R2 values  1 0.46, X 0.51, 2 0.09 metric 2387 

 R2 values  1 0.66, X 0.51, 2 0.06 metric 8122 

 R2 values  1 0.64, X 0.60, 2 0.13 metric 3341 

 R2 values  1 0.62, X 0.39, 2 0.27 metric 5614 

 R2 values  1 0.51, X 0.36, 2 0.06 metric 3327 

 R2 values  1 0.55, X 0.31, 2 0.20 metric 2376 

 R2 values  1 0.75, X 0.61, 2 0.10 metric 8123 

 R2 values  1 0.45, X 0.45, 2 0.22 metric 2388 

 R2 values  1 0.62, X 0.59, 2 0.28 metric 2361 

 R2 values  1 0.57, X 0.51, 2 0.10 metric 3328 

 R2 values  1 0.60, X 0.38, 2 0.38 metric 2377 

 R2 values  1 0.46, X 0.12, 2 0.24 metric 5615 

 R2 values  1 0.63, X 0.55, 2 0.09 metric 3342 

 R2 values  1 0.58, X 0.50, 2 0.07 metric 3329 

 R2 values  1 0.48, X 0.35, 2 0.05 metric 2389 

 R2 values  1 0.58, X 0.55, 2 0.05 metric 2362 

 R2 values  1 0.40, X 0.15, 2 0.25 metric 5616 

 R2 values  1 0.60, X 0.32, 2 0.14 metric 3346 

 R2 values  1 0.71, X 0.59, 2 0.17 metric 8124 

 R2 values  1 0.70, X 0.34, 2 0.33 metric 2378 

 R2 values  1 0.57, X 0.43, 2 0.04 metric 3343 

 R2 values  1 0.71, X 0.34, 2 0.30 metric 5617 

 R2 values  1 0.33, X 0.38, 2 0.10 metric 2395 

 R2 values  1 0.75, X 0.79, 2 0.08 metric 2390 

 R2 values  1 0.66, X 0.83, 2 0.11 metric 2411 

 R2 values  1 0.35, X 0.34, 2 0.05 metric 3347 

 R2 values  1 0.65, X 0.30, 2 0.28 metric 5618 

 R2 values  1 0.75, X 0.80, 2 0.09 metric 2412 

 R2 values  1 0.55, X 0.39, 2 0.13 metric 8125 

 R2 values  1 0.67, X 0.76, 2 0.22 metric 2391 

 R2 values  1 0.57, X 0.52, 2 0.11 metric 3348 

 R2 values  1 0.66, X 0.52, 2 0.05 metric 2396 

 R2 values  1 0.65, X 0.45, 2 0.08 metric 3344 

 R2 values  1 0.63, X 0.71, 2 0.06 metric 2413 

 R2 values  1 0.48, X 0.55, 2 0.11 metric 3349 

 R2 values  1 0.64, X 0.59, 2 0.03 metric 2392 

 R2 values  1 0.40, X 0.30, 2 0.09 metric 2397 

 R2 values  1 0.59, X 0.32, 2 0.32 metric 5619 

 R2 values  1 0.57, X 0.48, 2 0.06 metric 2414 

 R2 values  1 0.63, X 0.47, 2 0.10 metric 8126 

 R2 values  1 0.73, X 0.66, 2 0.22 metric 3350 

 R2 values  1 0.49, X 0.47, 2 0.03 metric 2398 

 R2 values  1 0.49, X 0.44, 2 0.11 metric 3345 

 R2 values  1 0.61, X 0.55, 2 0.20 metric 2415 

 R2 values  1 0.72, X 0.51, 2 0.22 metric 8127 

 R2 values  1 0.54, X 0.68, 2 0.05 metric 2393 

 R2 values  1 0.71, X 0.42, 2 0.02 metric 2399 

 R2 values  1 0.58, X 0.60, 2 0.08 metric 3362 

 R2 values  1 0.66, X 0.51, 2 0.18 metric 5620 

 R2 values  1 0.69, X 0.52, 2 0.30 metric 8128 

 R2 values  1 0.44, X 0.60, 2 0.00 metric 2394 

 R2 values  1 0.75, X 0.38, 2 0.20 metric 2416 

 R2 values  1 0.71, X 0.59, 2 0.13 metric 3351 

 R2 values  1 0.67, X 0.58, 2 0.10 metric 3363 

 R2 values  1 0.60, X 0.46, 2 0.25 metric 8129 

 R2 values  1 0.61, X 0.58, 2 0.10 metric 5621 

 R2 values  1 0.61, X 0.53, 2 0.17 metric 2427 

 R2 values  1 0.74, X 0.68, 2 0.16 metric 8130 

 R2 values  1 0.80, X 0.69, 2 0.13 metric 2400 

 R2 values  1 0.69, X 0.68, 2 0.17 metric 3352 

 R2 values  1 0.62, X 0.45, 2 0.31 metric 2417 

 R2 values  1 0.57, X 0.56, 2 0.15 metric 2428 

 R2 values  1 0.72, X 0.51, 2 0.19 metric 5622 

 R2 values  1 0.76, X 0.68, 2 0.03 metric 8131 

 R2 values  1 0.72, X 0.76, 2 0.01 metric 3353 

 R2 values  1 0.50, X 0.61, 2 0.11 metric 3364 

 R2 values  1 0.68, X 0.58, 2 0.12 metric 2418 

 R2 values  1 0.70, X 0.40, 2 0.36 metric 5623 

 R2 values  1 0.79, X 0.78, 2 0.09 metric 2401 

 R2 values  1 0.74, X 0.52, 2 0.06 metric 3354 

 R2 values  1 0.68, X 0.43, 2 0.20 metric 2429 

 R2 values  1 0.75, X 0.63, 2 0.33 metric 2419 

 R2 values  1 0.80, X 0.64, 2 0.14 metric 2402 

 R2 values  1 0.61, X 0.63, 2 0.03 metric 3365 

 R2 values  1 0.69, X 0.65, 2 0.11 metric 8132 

 R2 values  1 0.60, X 0.59, 2 0.03 metric 3355 

 R2 values  1 0.66, X 0.32, 2 0.24 metric 5624 

 R2 values  1 0.83, X 0.81, 2 0.06 metric 2420 

 R2 values  1 0.75, X 0.73, 2 0.25 metric 2403 

 R2 values  1 0.80, X 0.67, 2 0.15 metric 8133 

 R2 values  1 0.55, X 0.44, 2 0.06 metric 3356 

 R2 values  1 0.57, X 0.34, 2 0.22 metric 5625 

 R2 values  1 0.33, X 0.36, 2 0.04 metric 3366 

 R2 values  1 0.75, X 0.81, 2 0.13 metric 2430 

 R2 values  1 0.54, X 0.45, 2 0.15 metric 3357 

 R2 values  1 0.59, X 0.55, 2 0.13 metric 2404 

 R2 values  1 0.71, X 0.54, 2 0.23 metric 8134 

 R2 values  1 0.63, X 0.35, 2 0.45 metric 5626 

 R2 values  1 0.70, X 0.75, 2 0.10 metric 2421 

 R2 values  1 0.69, X 0.67, 2 0.12 metric 2431 

 R2 values  1 0.67, X 0.59, 2 0.18 metric 2405 

 R2 values  1 0.45, X 0.51, 2 0.09 metric 3367 

 R2 values  1 0.76, X 0.74, 2 0.02 metric 2422 

 R2 values  1 0.77, X 0.55, 2 0.30 metric 3358 

 R2 values  1 0.77, X 0.66, 2 0.04 metric 2432 

 R2 values  1 0.60, X 0.36, 2 0.25 metric 5627 

 R2 values  1 0.54, X 0.37, 2 0.24 metric 3368 

 R2 values  1 0.77, X 0.48, 2 0.21 metric 2406 

 R2 values  1 0.70, X 0.57, 2 0.26 metric 8135 

 R2 values  1 0.72, X 0.64, 2 0.06 metric 2423 

 R2 values  1 0.67, X 0.47, 2 0.11 metric 3359 

 R2 values  1 0.59, X 0.51, 2 0.05 metric 2433 

 R2 values  1 0.71, X 0.56, 2 0.13 metric 8136 

 R2 values  1 0.68, X 0.39, 2 0.21 metric 2407 

 R2 values  1 0.79, X 0.70, 2 0.22 metric 3360 

 R2 values  1 0.52, X 0.45, 2 0.13 metric 2434 

 R2 values  1 0.64, X 0.46, 2 0.19 metric 2408 

 R2 values  1 0.63, X 0.55, 2 0.24 metric 8137 

 R2 values  1 0.57, X 0.52, 2 0.07 metric 2424 

 R2 values  1 0.56, X 0.45, 2 0.11 metric 3369 

 R2 values  1 0.63, X 0.50, 2 0.15 metric 3361 

 R2 values  1 0.66, X 0.39, 2 0.46 metric 5628 

 R2 values  1 0.72, X 0.78, 2 0.18 metric 2409 

 R2 values  1 0.59, X 0.56, 2 0.12 metric 2435 

 R2 values  1 0.54, X 0.50, 2 0.15 metric 2425 

 R2 values  1 0.67, X 0.42, 2 0.48 metric 8138 

 R2 values  1 0.57, X 0.45, 2 0.24 metric 5629 

 R2 values  1 0.62, X 0.31, 2 0.36 metric 3378 

 R2 values  1 0.63, X 0.45, 2 0.10 metric 2436 

 R2 values  1 0.59, X 0.42, 2 0.10 metric 2426 

 R2 values  1 0.79, X 0.73, 2 0.18 metric 3370 

 R2 values  1 0.75, X 0.71, 2 0.22 metric 5630 

 R2 values  1 0.28, X 0.21, 2 0.09 metric 3379 

 R2 values  1 0.80, X 0.83, 2 0.09 metric 2410 

 R2 values  1 0.56, X 0.52, 2 0.09 metric 2443 

 R2 values  1 0.55, X 0.37, 2 0.23 metric 8139 

 R2 values  1 0.74, X 0.74, 2 0.10 metric 3380 

 R2 values  1 0.57, X 0.45, 2 0.08 metric 3371 

 R2 values  1 0.73, X 0.53, 2 0.23 metric 5631 

 R2 values  1 0.62, X 0.24, 2 0.23 metric 2459 

 R2 values  1 0.64, X 0.50, 2 0.09 metric 3381 

 R2 values  1 0.53, X 0.33, 2 0.07 metric 2437 

 R2 values  1 0.56, X 0.49, 2 0.17 metric 2444 

 R2 values  1 0.62, X 0.57, 2 0.21 metric 5632 

 R2 values  1 0.65, X 0.73, 2 0.11 metric 2460 

 R2 values  1 0.62, X 0.45, 2 0.06 metric 3372 

 R2 values  1 0.76, X 0.68, 2 0.22 metric 8140 

 R2 values  1 0.59, X 0.56, 2 0.14 metric 2445 

 R2 values  1 0.55, X 0.48, 2 0.03 metric 3382 

 R2 values  1 0.73, X 0.60, 2 0.15 metric 2438 

 R2 values  1 0.35, X 0.36, 2 0.03 metric 3373 

 R2 values  1 0.48, X 0.50, 2 0.14 metric 2461 

 R2 values  1 0.59, X 0.37, 2 0.38 metric 2446 

 R2 values  1 0.76, X 0.73, 2 0.10 metric 8141 

 R2 values  1 0.53, X 0.54, 2 0.06 metric 5633 

 R2 values  1 0.68, X 0.39, 2 0.16 metric 2439 

 R2 values  1 0.62, X 0.65, 2 0.04 metric 2462 

 R2 values  1 0.60, X 0.52, 2 0.08 metric 3374 

 R2 values  1 0.64, X 0.53, 2 0.10 metric 8142 

 R2 values  1 0.49, X 0.55, 2 0.02 metric 3383 

 R2 values  1 0.69, X 0.74, 2 0.15 metric 2440 

 R2 values  1 0.61, X 0.53, 2 0.12 metric 3375 

 R2 values  1 0.41, X 0.49, 2 0.04 metric 2463 

 R2 values  1 0.69, X 0.64, 2 0.17 metric 8143 

 R2 values  1 0.51, X 0.33, 2 0.09 metric 2447 

 R2 values  1 0.60, X 0.47, 2 0.12 metric 5634 

 R2 values  1 0.43, X 0.30, 2 0.21 metric 3376 

 R2 values  1 0.49, X 0.46, 2 0.12 metric 2441 

 R2 values  1 0.62, X 0.50, 2 0.11 metric 8144 

 R2 values  1 0.51, X 0.51, 2 0.02 metric 3384 

 R2 values  1 0.56, X 0.42, 2 0.27 metric 5635 

 R2 values  1 0.40, X 0.38, 2 0.08 metric 3377 

 R2 values  1 0.69, X 0.46, 2 0.21 metric 8145 

 R2 values  1 0.45, X 0.62, 2 0.00 metric 3385 

 R2 values  1 0.47, X 0.42, 2 0.09 metric 2464 

 R2 values  1 0.59, X 0.24, 2 0.17 metric 5636 

 R2 values  1 0.77, X 0.76, 2 0.03 metric 3394 

 R2 values  1 0.74, X 0.62, 2 0.02 metric 2442 

 R2 values  1 0.78, X 0.63, 2 0.51 metric 8146 

 R2 values  1 0.35, X 0.39, 2 0.05 metric 3386 

 R2 values  1 0.41, X 0.37, 2 0.16 metric 2448 

 R2 values  1 0.46, X 0.35, 2 0.15 metric 2465 

 R2 values  1 0.54, X 0.38, 2 0.21 metric 5637 

 R2 values  1 0.39, X 0.38, 2 0.09 metric 3387 

 R2 values  1 0.53, X 0.42, 2 0.16 metric 2449 

 R2 values  1 0.40, X 0.32, 2 0.08 metric 2475 

 R2 values  1 0.48, X 0.38, 2 0.07 metric 2466 

 R2 values  1 0.59, X 0.41, 2 0.15 metric 3388 

 R2 values  1 0.50, X 0.38, 2 0.26 metric 8147 

 R2 values  1 0.74, X 0.72, 2 0.15 metric 2450 

 R2 values  1 0.59, X 0.39, 2 0.34 metric 5638 

 R2 values  1 0.50, X 0.23, 2 0.09 metric 2476 

 R2 values  1 0.51, X 0.49, 2 0.04 metric 3395 

 R2 values  1 0.56, X 0.34, 2 0.14 metric 3389 

 R2 values  1 0.69, X 0.41, 2 0.22 metric 8148 

 R2 values  1 0.54, X 0.45, 2 0.21 metric 5639 

 R2 values  1 0.55, X 0.63, 2 0.05 metric 2451 

 R2 values  1 0.51, X 0.31, 2 0.05 metric 3396 

 R2 values  1 0.48, X 0.50, 2 0.08 metric 2467 

 R2 values  1 0.63, X 0.53, 2 0.16 metric 8149 

 R2 values  1 0.84, X 0.66, 2 0.31 metric 5640 

 R2 values  1 0.44, X 0.37, 2 0.20 metric 2477 

 R2 values  1 0.54, X 0.40, 2 0.20 metric 3397 

 R2 values  1 0.78, X 0.77, 2 0.14 metric 3390 

 R2 values  1 0.75, X 0.70, 2 0.16 metric 8150 

 R2 values  1 0.57, X 0.28, 2 0.16 metric 2478 

 R2 values  1 0.64, X 0.25, 2 0.25 metric 2468 

 R2 values  1 0.57, X 0.57, 2 0.01 metric 2452 

 R2 values  1 0.67, X 0.73, 2 0.04 metric 3391 

 R2 values  1 0.61, X 0.68, 2 0.13 metric 8151 

 R2 values  1 0.56, X 0.31, 2 0.24 metric 2479 

 R2 values  1 0.51, X 0.41, 2 0.19 metric 2469 

 R2 values  1 0.61, X 0.50, 2 0.10 metric 3398 

 R2 values  1 0.56, X 0.56, 2 0.08 metric 8152 

 R2 values  1 0.67, X 0.60, 2 0.06 metric 2480 

 R2 values  1 0.63, X 0.53, 2 0.04 metric 2453 

 R2 values  1 0.60, X 0.50, 2 0.11 metric 5641 

 R2 values  1 0.67, X 0.64, 2 0.08 metric 2470 

 R2 values  1 0.66, X 0.61, 2 0.11 metric 8153 

 R2 values  1 0.53, X 0.39, 2 0.08 metric 3399 

 R2 values  1 0.65, X 0.69, 2 0.07 metric 3392 

 R2 values  1 0.45, X 0.43, 2 0.04 metric 5642 

 R2 values  1 0.74, X 0.60, 2 0.13 metric 8154 

 R2 values  1 0.52, X 0.61, 2 0.03 metric 2471 

 R2 values  1 0.79, X 0.71, 2 0.30 metric 3400 

 R2 values  1 0.50, X 0.55, 2 0.11 metric 3393 

 R2 values  1 0.74, X 0.63, 2 0.23 metric 2481 

 R2 values  1 0.39, X 0.42, 2 0.05 metric 5643 

 R2 values  1 0.55, X 0.41, 2 0.26 metric 8155 

 R2 values  1 0.73, X 0.62, 2 0.16 metric 3401 

 R2 values  1 0.74, X 0.42, 2 0.16 metric 2454 

 R2 values  1 0.60, X 0.66, 2 0.03 metric 2482 

 R2 values  1 0.47, X 0.55, 2 0.15 metric 5644 

 R2 values  1 0.73, X 0.59, 2 0.04 metric 2472 

 R2 values  1 0.78, X 0.82, 2 0.07 metric 3410 

 R2 values  1 0.74, X 0.69, 2 0.05 metric 3402 

 R2 values  1 0.57, X 0.57, 2 0.02 metric 2483 

 R2 values  1 0.40, X 0.34, 2 0.08 metric 2455 

 R2 values  1 0.70, X 0.84, 2 0.09 metric 3411 

 R2 values  1 0.63, X 0.52, 2 0.33 metric 8156 

 R2 values  1 0.53, X 0.60, 2 0.09 metric 2484 

 R2 values  1 0.47, X 0.37, 2 0.28 metric 5645 

 R2 values  1 0.62, X 0.31, 2 0.09 metric 2456 

 R2 values  1 0.65, X 0.66, 2 0.13 metric 3403 

 R2 values  1 0.48, X 0.49, 2 0.08 metric 2485 

 R2 values  1 0.43, X 0.21, 2 0.26 metric 5646 

 R2 values  1 0.64, X 0.60, 2 0.07 metric 2473 

 R2 values  1 0.57, X 0.54, 2 0.01 metric 3412 

 R2 values  1 0.51, X 0.60, 2 0.01 metric 3404 

 R2 values  1 0.38, X 0.35, 2 0.08 metric 2486 

 R2 values  1 0.57, X 0.43, 2 0.09 metric 5647 

 R2 values  1 0.67, X 0.44, 2 0.35 metric 8157 

 R2 values  1 0.56, X 0.41, 2 0.20 metric 2457 

 R2 values  1 0.37, X 0.33, 2 0.08 metric 2487 

 R2 values  1 0.62, X 0.52, 2 0.06 metric 3413 

 R2 values  1 0.60, X 0.33, 2 0.42 metric 8158 

 R2 values  1 0.85, X 0.59, 2 0.17 metric 3405 

 R2 values  1 0.56, X 0.52, 2 0.03 metric 2474 

 R2 values  1 0.63, X 0.30, 2 0.14 metric 2488 

 R2 values  1 0.48, X 0.32, 2 0.24 metric 2458 

 R2 values  1 0.59, X 0.30, 2 0.13 metric 5648 

 R2 values  1 0.53, X 0.49, 2 0.17 metric 3406 

 R2 values  1 0.65, X 0.66, 2 0.13 metric 3414 

 R2 values  1 0.60, X 0.66, 2 0.21 metric 2491 

 R2 values  1 0.67, X 0.43, 2 0.45 metric 8159 

 R2 values  1 0.59, X 0.33, 2 0.20 metric 5649 

 R2 values  1 0.64, X 0.47, 2 0.27 metric 3407 

 R2 values  1 0.42, X 0.16, 2 0.28 metric 2489 

 R2 values  1 0.64, X 0.66, 2 0.10 metric 3426 

 R2 values  1 0.71, X 0.42, 2 0.19 metric 3415 

 R2 values  1 0.80, X 0.74, 2 0.12 metric 8160 

 R2 values  1 0.62, X 0.59, 2 0.25 metric 3408 

 R2 values  1 0.59, X 0.55, 2 0.09 metric 2492 

 R2 values  1 0.50, X 0.55, 2 0.10 metric 5650 

 R2 values  1 0.65, X 0.50, 2 0.18 metric 3416 

 R2 values  1 0.69, X 0.65, 2 0.18 metric 8161 

 R2 values  1 0.54, X 0.53, 2 0.11 metric 3409 

 R2 values  1 0.55, X 0.50, 2 0.00 metric 2493 

 R2 values  1 0.57, X 0.43, 2 0.12 metric 5651 

 R2 values  1 0.66, X 0.60, 2 0.06 metric 2490 

 R2 values  1 0.69, X 0.61, 2 0.08 metric 3427 

 R2 values  1 0.68, X 0.67, 2 0.06 metric 3442 

 R2 values  1 0.66, X 0.62, 2 0.02 metric 8162 

 R2 values  1 0.44, X 0.37, 2 0.08 metric 5652 

 R2 values  1 0.60, X 0.48, 2 0.35 metric 3458 

 R2 values  1 0.52, X 0.46, 2 0.04 metric 3428 

 R2 values  1 0.55, X 0.38, 2 0.12 metric 3417 

 R2 values  1 0.58, X 0.43, 2 0.15 metric 3443 

 R2 values  1 0.54, X 0.51, 2 0.03 metric 2494 

 R2 values  1 0.51, X 0.25, 2 0.18 metric 5653 

 R2 values  1 0.63, X 0.41, 2 0.18 metric 3418 

 R2 values  1 0.49, X 0.24, 2 0.33 metric 3459 

 R2 values  1 0.67, X 0.39, 2 0.13 metric 3444 

 R2 values  1 0.62, X 0.66, 2 0.13 metric 8163 

 R2 values  1 0.61, X 0.37, 2 0.16 metric 3429 

 R2 values  1 0.65, X 0.44, 2 0.25 metric 3419 

 R2 values  1 0.37, X 0.25, 2 0.06 metric 2495 

 R2 values  1 0.60, X 0.47, 2 0.19 metric 3445 

 R2 values  1 0.56, X 0.45, 2 0.13 metric 8164 

 R2 values  1 0.74, X 0.77, 2 0.06 metric 3430 

 R2 values  1 0.69, X 0.65, 2 0.10 metric 3420 

 R2 values  1 0.49, X 0.49, 2 0.09 metric 5654 

 R2 values  1 0.64, X 0.54, 2 0.09 metric 3460 

 R2 values  1 0.72, X 0.32, 2 0.17 metric 3446 

 R2 values  1 0.73, X 0.63, 2 0.28 metric 8165 

 R2 values  1 0.73, X 0.77, 2 0.01 metric 3431 

 R2 values  1 0.61, X 0.65, 2 0.02 metric 3421 

 R2 values  1 0.21, X 0.22, 2 0.03 metric 2496 

 R2 values  1 0.57, X 0.46, 2 0.34 metric 5655 

 R2 values  1 0.58, X 0.52, 2 0.05 metric 3461 

 R2 values  1 0.65, X 0.27, 2 0.19 metric 3447 

 R2 values  1 0.74, X 0.66, 2 0.15 metric 3422 

 R2 values  1 0.55, X 0.32, 2 0.30 metric 5656 

 R2 values  1 0.58, X 0.64, 2 0.15 metric 3432 

 R2 values  1 0.40, X 0.27, 2 0.16 metric 2497 

 R2 values  1 0.74, X 0.45, 2 0.25 metric 8166 

 R2 values  1 0.50, X 0.39, 2 0.04 metric 3423 

 R2 values  1 0.47, X 0.22, 2 0.22 metric 5657 

 R2 values  1 0.59, X 0.72, 2 0.03 metric 3462 

 R2 values  1 0.56, X 0.31, 2 0.14 metric 3448 

 R2 values  1 0.68, X 0.54, 2 0.15 metric 3433 

 R2 values  1 0.47, X 0.49, 2 0.18 metric 3424 

 R2 values  1 0.31, X 0.17, 2 0.08 metric 2498 

 R2 values  1 0.75, X 0.51, 2 0.29 metric 8167 

 R2 values  1 0.58, X 0.36, 2 0.24 metric 3449 

 R2 values  1 0.63, X 0.64, 2 0.05 metric 3463 

 R2 values  1 0.57, X 0.19, 2 0.32 metric 5658 

 R2 values  1 0.51, X 0.54, 2 0.09 metric 3425 

 R2 values  1 0.83, X 0.66, 2 0.05 metric 3450 

 R2 values  1 0.30, X 0.13, 2 0.15 metric 2499 

 R2 values  1 0.60, X 0.58, 2 0.05 metric 3464 

 R2 values  1 0.38, X 0.53, 2 0.05 metric 3434 

 R2 values  1 0.83, X 0.66, 2 0.07 metric 3451 

 R2 values  1 0.40, X 0.30, 2 0.09 metric 3474 

 R2 values  1 0.68, X 0.52, 2 0.04 metric 3490 

 R2 values  1 0.60, X 0.55, 2 0.08 metric 3465 

 R2 values  1 0.60, X 0.38, 2 0.25 metric 8168 

 R2 values  1 0.67, X 0.68, 2 0.06 metric 3452 

 R2 values  1 0.58, X 0.49, 2 0.06 metric 3475 

 R2 values  1 0.56, X 0.38, 2 0.28 metric 5659 

 R2 values  1 0.66, X 0.52, 2 0.08 metric 3491 

 R2 values  1 0.60, X 0.44, 2 0.12 metric 3466 

 R2 values  1 0.51, X 0.22, 2 0.18 metric 3476 

 R2 values  1 0.73, X 0.28, 2 0.31 metric 8169 

 R2 values  1 0.54, X 0.42, 2 0.09 metric 3435 

 R2 values  1 0.64, X 0.59, 2 0.05 metric 3453 

 R2 values  1 0.41, X 0.13, 2 0.21 metric 3477 

 R2 values  1 0.42, X 0.27, 2 0.14 metric 3467 

 R2 values  1 0.34, X 0.54, 2 0.05 metric 3492 

 R2 values  1 0.52, X 0.42, 2 0.14 metric 3436 

 R2 values  1 0.58, X 0.47, 2 0.06 metric 3454 

 R2 values  1 0.68, X 0.59, 2 0.16 metric 8170 

 R2 values  1 0.60, X 0.33, 2 0.18 metric 3468 

 R2 values  1 0.40, X 0.38, 2 0.05 metric 5660 

 R2 values  1 0.64, X 0.53, 2 0.09 metric 8171 

 R2 values  1 0.53, X 0.55, 2 0.02 metric 3455 

 R2 values  1 0.43, X 0.62, 2 0.00 metric 3493 

 R2 values  1 0.40, X 0.39, 2 0.12 metric 3469 

 R2 values  1 0.64, X 0.38, 2 0.45 metric 3478 

 R2 values  1 0.42, X 0.51, 2 0.00 metric 3437 

 R2 values  1 0.58, X 0.41, 2 0.29 metric 3456 

 R2 values  1 0.49, X 0.43, 2 0.04 metric 3494 

 R2 values  1 0.61, X 0.55, 2 0.12 metric 3470 

 R2 values  1 0.61, X 0.62, 2 0.13 metric 3438 

 R2 values  1 0.72, X 0.61, 2 0.08 metric 8172 

 R2 values  1 0.61, X 0.33, 2 0.31 metric 3457 

 R2 values  1 0.53, X 0.38, 2 0.13 metric 5661 

 R2 values  1 0.46, X 0.32, 2 0.26 metric 3479 

 R2 values  1 0.41, X 0.24, 2 0.14 metric 3439 

 R2 values  1 0.79, X 0.64, 2 0.25 metric 8173 

 R2 values  1 0.42, X 0.48, 2 0.01 metric 3495 

 R2 values  1 0.54, X 0.58, 2 0.01 metric 3480 

 R2 values  1 0.55, X 0.52, 2 0.07 metric 5662 

 R2 values  1 0.65, X 0.66, 2 0.05 metric 3471 

 R2 values  1 0.72, X 0.74, 2 0.04 metric 3440 

 R2 values  1 0.69, X 0.63, 2 0.23 metric 8174 

 R2 values  1 0.56, X 0.40, 2 0.14 metric 3506 

 R2 values  1 0.48, X 0.35, 2 0.07 metric 3472 

 R2 values  1 0.68, X 0.58, 2 0.18 metric 3481 

 R2 values  1 0.42, X 0.36, 2 0.05 metric 3496 

 R2 values  1 0.66, X 0.75, 2 0.01 metric 3441 

 R2 values  1 0.76, X 0.44, 2 0.04 metric 3473 

 R2 values  1 0.60, X 0.30, 2 0.35 metric 3507 

 R2 values  1 0.74, X 0.32, 2 0.22 metric 5663 

 R2 values  1 0.62, X 0.39, 2 0.20 metric 3497 

 R2 values  1 0.56, X 0.58, 2 0.14 metric 3522 

 R2 values  1 0.62, X 0.52, 2 0.35 metric 8175 

 R2 values  1 0.60, X 0.59, 2 0.03 metric 3482 

 R2 values  1 0.54, X 0.54, 2 0.17 metric 5664 

 R2 values  1 0.54, X 0.31, 2 0.14 metric 3498 

 R2 values  1 0.69, X 0.44, 2 0.22 metric 3508 

 R2 values  1 0.74, X 0.35, 2 0.24 metric 3538 

 R2 values  1 0.59, X 0.61, 2 0.02 metric 3483 

 R2 values  1 0.48, X 0.64, 2 0.02 metric 3523 

 R2 values  1 0.50, X 0.39, 2 0.15 metric 5665 

 R2 values  1 0.63, X 0.46, 2 0.28 metric 8176 

 R2 values  1 0.58, X 0.53, 2 0.17 metric 3509 

 R2 values  1 0.58, X 0.31, 2 0.09 metric 3499 

 R2 values  1 0.60, X 0.49, 2 0.11 metric 3539 

